<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US1.SPY,1,20211001,134700,433.1600000,433.5800000,433.1300000,433.5800000,33755
US1.SPY,1,20211001,134800,433.5800000,433.7700000,433.5200000,433.7100000,43337
US1.SPY,1,20211001,134900,433.7400000,433.8800000,433.7050000,433.8600000,21905
US1.SPY,1,20211001,135000,433.8600000,433.8700000,433.6200000,433.7100000,17063
US1.SPY,1,20211001,135100,433.7100000,433.7200000,433.5300000,433.5500000,66741
US1.SPY,1,20211001,135200,433.5900000,433.7500000,433.5400000,433.7000000,16464
US1.SPY,1,20211001,135300,433.6800000,433.6800000,433.5500000,433.6200000,23266
US1.SPY,1,20211001,135400,433.6600000,433.7650000,433.6100000,433.7500000,7844
US1.SPY,1,20211001,135500,433.7600000,433.7650000,433.4900000,433.5400000,30916
US1.SPY,1,20211001,135600,433.5300000,433.5600000,433.4200000,433.4200000,17700
US1.SPY,1,20211001,135700,433.4300000,433.4300000,433.2400000,433.3100000,10629
US1.SPY,1,20211001,135800,433.3300000,433.4000000,433.2500000,433.3000000,8765
US1.SPY,1,20211001,135900,433.3100000,433.3600000,433.2300000,433.3000000,8648
US1.SPY,1,20211001,140000,433.3200000,433.5200000,433.3200000,433.5200000,17254
US1.SPY,1,20211001,140100,433.5100000,433.5300000,433.3200000,433.4500000,30682
US1.SPY,1,20211001,140200,433.4500000,433.5700000,433.4400000,433.5100000,13700
US1.SPY,1,20211001,140300,433.5300000,433.6600000,433.4400000,433.6500000,12479
US1.SPY,1,20211001,140400,433.6200000,433.7500000,433.5350000,433.6500000,28128
US1.SPY,1,20211001,140500,433.6700000,433.8700000,433.6700000,433.8300000,23504
US1.SPY,1,20211001,140600,433.8300000,434.0300000,433.8000000,434.0000000,25953
US1.SPY,1,20211001,140700,434.0300000,434.0600000,433.9200000,433.9600000,24354
US1.SPY,1,20211001,140800,433.9100000,433.9400000,433.7400000,433.8100000,33263
US1.SPY,1,20211001,140900,433.7900000,433.8400000,433.7300000,433.7700000,18531
US1.SPY,1,20211001,141000,433.8200000,433.9300000,433.8100000,433.8700000,10674
US1.SPY,1,20211001,141100,433.8500000,433.9500000,433.7900000,433.8700000,9310
US1.SPY,1,20211001,141200,433.8500000,433.8600000,433.7500000,433.7500000,9400
US1.SPY,1,20211001,141300,433.7600000,433.8300000,433.6100000,433.6200000,7056
US1.SPY,1,20211001,141400,433.6200000,433.7250000,433.6100000,433.7250000,11376
US1.SPY,1,20211001,141500,433.7800000,433.8800000,433.7500000,433.8000000,16217
US1.SPY,1,20211001,141600,433.7800000,433.9900000,433.7800000,433.9300000,16600
US1.SPY,1,20211001,141700,433.9400000,433.9800000,433.8500000,433.9400000,6227
US1.SPY,1,20211001,141800,433.9600000,434.0100000,433.8900000,433.9800000,14376
US1.SPY,1,20211001,141900,433.9700000,433.9900000,433.9000000,433.9400000,4611
US1.SPY,1,20211001,142000,433.9500000,434.0100000,433.9300000,434.0100000,3500
US1.SPY,1,20211001,142100,434.0100000,434.1500000,434.0100000,434.1400000,16758
US1.SPY,1,20211001,142200,434.1300000,434.1900000,434.0600000,434.0900000,17546
US1.SPY,1,20211001,142300,434.1100000,434.1600000,434.0600000,434.1600000,4348
US1.SPY,1,20211001,142400,434.2100000,434.2100000,434.0900000,434.0900000,35456
US1.SPY,1,20211001,142500,434.1400000,434.1900000,434.1400000,434.1900000,5000
US1.SPY,1,20211001,142600,434.1900000,434.3000000,434.1800000,434.2600000,7684
US1.SPY,1,20211001,142700,434.2500000,434.3200000,434.2400000,434.3000000,3700
US1.SPY,1,20211001,142800,434.2800000,434.2850000,434.0700000,434.0700000,10422
US1.SPY,1,20211001,142900,434.0650000,434.1500000,433.9900000,434.0400000,10728
US1.SPY,1,20211001,143000,434.0600000,434.1900000,434.0100000,434.1600000,11526
US1.SPY,1,20211001,143100,434.2200000,434.3100000,434.2000000,434.2200000,5842
US1.SPY,1,20211001,143200,434.2500000,434.2800000,434.1400000,434.2400000,4560
US1.SPY,1,20211001,143300,434.2200000,434.2200000,434.0200000,434.1100000,18360
US1.SPY,1,20211001,143400,434.1300000,434.1400000,434.1000000,434.1400000,3857
US1.SPY,1,20211001,143500,434.1400000,434.2800000,434.1350000,434.2700000,6113
US1.SPY,1,20211001,143600,434.2600000,434.3000000,434.2400000,434.2900000,5200
US1.SPY,1,20211001,143700,434.2400000,434.2900000,434.1900000,434.2900000,2800
US1.SPY,1,20211001,143800,434.3000000,434.3400000,434.2600000,434.2700000,9086
US1.SPY,1,20211001,143900,434.2800000,434.3100000,434.2700000,434.2800000,8007
US1.SPY,1,20211001,144000,434.2750000,434.3900000,434.2600000,434.3900000,16115
US1.SPY,1,20211001,144100,434.3800000,434.4900000,434.3050000,434.3900000,13294
US1.SPY,1,20211001,144200,434.3900000,434.4100000,434.1600000,434.1900000,10916
US1.SPY,1,20211001,144300,434.2200000,434.2200000,434.0500000,434.0500000,6945
US1.SPY,1,20211001,144400,434.0500000,434.0900000,433.9600000,433.9600000,4301
